fips2000,fips2010,Rent50_2,Rent50_0,Rent50_1,Rent50_3,Rent50_4,State,cbsasub,areaname,county,CouSub,countyname,county_town_name,pop2010,hu2010,state_alpha
4811999999.0,4811999999,670,504,531,976,1170,48,NCNTY48119N48119,"Delta County, TX",119.0,99999,Delta County,Delta County,5231.0,2458.0,TX
4812199999.0,4812199999,986,667,796,1337,1692,48,METRO19100M19100,"Dallas, TX HUD Metro FMR Area",121.0,99999,Denton County,Denton County,662614.0,256139.0,TX
4812599999.0,4812599999,658,488,492,865,1044,48,NCNTY48125N48125,"Dickens County, TX",125.0,99999,Dickens County,Dickens County,2444.0,1282.0,TX
4812799999.0,4812799999,658,495,569,886,902,48,NCNTY48127N48127,"Dimmit County, TX",127.0,99999,Dimmit County,Dimmit County,9996.0,4350.0,TX
4812999999.0,4812999999,658,488,492,825,1044,48,NCNTY48129N48129,"Donley County, TX",129.0,99999,Donley County,Donley County,3677.0,2142.0,TX
4813199999.0,4813199999,798,601,632,990,1266,48,NCNTY48131N48131,"Duval County, TX",131.0,99999,Duval County,Duval County,11782.0,5523.0,TX
4813399999.0,4813399999,681,455,509,845,978,48,NCNTY48133N48133,"Eastland County, TX",133.0,99999,Eastland County,Eastland County,18583.0,10258.0,TX
4813599999.0,4813599999,1126,709,928,1397,1704,48,METRO36220M36220,"Odessa, TX MSA",135.0,99999,Ector County,Ector County,137130.0,53027.0,TX
4813799999.0,4813799999,658,495,521,865,1044,48,NCNTY48137N48137,"Edwards County, TX",137.0,99999,Edwards County,Edwards County,2002.0,1606.0,TX
4814199999.0,4814199999,885,598,725,1261,1502,48,METRO21340M21340,"El Paso, TX HUD Metro FMR Area",141.0,99999,El Paso County,El Paso County,800647.0,270307.0,TX
4813999999.0,4813999999,986,667,796,1337,1692,48,METRO19100M19100,"Dallas, TX HUD Metro FMR Area",139.0,99999,Ellis County,Ellis County,149610.0,54365.0,TX
4814399999.0,4814399999,805,654,658,1023,1135,48,NCNTY48143N48143,"Erath County, TX",143.0,99999,Erath County,Erath County,37890.0,16987.0,TX
4814599999.0,4814599999,658,468,492,825,1092,48,METRO47380N48145,"Falls County, TX HUD Metro FMR Area",145.0,99999,Falls County,Falls County,17866.0,7724.0,TX
4814799999.0,4814799999,772,476,577,1079,1238,48,NCNTY48147N48147,"Fannin County, TX",147.0,99999,Fannin County,Fannin County,33915.0,14191.0,TX
4814999999.0,4814999999,719,534,537,1048,1140,48,NCNTY48149N48149,"Fayette County, TX",149.0,99999,Fayette County,Fayette County,24554.0,13868.0,TX
4815199999.0,4815199999,658,488,492,859,1044,48,NCNTY48151N48151,"Fisher County, TX",151.0,99999,Fisher County,Fisher County,3974.0,2212.0,TX
4815399999.0,4815399999,658,495,569,959,1149,48,NCNTY48153N48153,"Floyd County, TX",153.0,99999,Floyd County,Floyd County,6446.0,3004.0,TX
4815599999.0,4815599999,658,495,521,959,1044,48,NCNTY48155N48155,"Foard County, TX",155.0,99999,Foard County,Foard County,1336.0,789.0,TX
4815799999.0,4815799999,1018,734,830,1386,1772,48,METRO26420M26420,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",157.0,99999,Fort Bend County,Fort Bend County,585375.0,197030.0,TX
4815999999.0,4815999999,658,488,492,898,1149,48,NCNTY48159N48159,"Franklin County, TX",159.0,99999,Franklin County,Franklin County,10605.0,5770.0,TX
4816199999.0,4816199999,698,518,521,920,1107,48,NCNTY48161N48161,"Freestone County, TX",161.0,99999,Freestone County,Freestone County,19816.0,9265.0,TX
4816399999.0,4816399999,732,543,547,1028,1161,48,NCNTY48163N48163,"Frio County, TX",163.0,99999,Frio County,Frio County,17217.0,5846.0,TX
4816599999.0,4816599999,658,495,521,959,1044,48,NCNTY48165N48165,"Gaines County, TX",165.0,99999,Gaines County,Gaines County,17526.0,6301.0,TX
4816799999.0,4816799999,1018,734,830,1386,1772,48,METRO26420M26420,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",167.0,99999,Galveston County,Galveston County,291309.0,132492.0,TX
4816999999.0,4816999999,658,495,521,959,1044,48,NCNTY48169N48169,"Garza County, TX",169.0,99999,Garza County,Garza County,6461.0,2237.0,TX
4817199999.0,4817199999,975,734,752,1253,1547,48,NCNTY48171N48171,"Gillespie County, TX",171.0,99999,Gillespie County,Gillespie County,24837.0,12778.0,TX
4817399999.0,4817399999,748,563,593,983,1186,48,NCNTY48173N48173,"Glasscock County, TX",173.0,99999,Glasscock County,Glasscock County,1226.0,580.0,TX
4817599999.0,4817599999,925,735,740,1232,1403,48,METRO47020M47020,"Victoria, TX MSA",175.0,99999,Goliad County,Goliad County,7210.0,3710.0,TX
4817799999.0,4817799999,658,488,492,936,1044,48,NCNTY48177N48177,"Gonzales County, TX",177.0,99999,Gonzales County,Gonzales County,19807.0,8794.0,TX
4817999999.0,4817999999,688,518,594,893,1091,48,NCNTY48179N48179,"Gray County, TX",179.0,99999,Gray County,Gray County,22535.0,10158.0,TX
4818199999.0,4818199999,834,533,661,1135,1282,48,METRO43300M43300,"Sherman-Denison, TX MSA",181.0,99999,Grayson County,Grayson County,120877.0,53727.0,TX
4818399999.0,4818399999,836,688,697,1057,1369,48,METRO30980M30980,"Longview, TX HUD Metro FMR Area",183.0,99999,Gregg County,Gregg County,121730.0,49514.0,TX
4818599999.0,4818599999,671,498,501,932,1064,48,NCNTY48185N48185,"Grimes County, TX",185.0,99999,Grimes County,Grimes County,26604.0,10917.0,TX
4818799999.0,4818799999,990,636,788,1302,1524,48,METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",187.0,99999,Guadalupe County,Guadalupe County,131533.0,50015.0,TX
4818999999.0,4818999999,682,466,538,951,1082,48,NCNTY48189N48189,"Hale County, TX",189.0,99999,Hale County,Hale County,36273.0,13541.0,TX
4819199999.0,4819199999,658,457,534,959,1044,48,NCNTY48191N48191,"Hall County, TX",191.0,99999,Hall County,Hall County,3353.0,1943.0,TX
4819399999.0,4819399999,725,538,542,969,1207,48,NCNTY48193N48193,"Hamilton County, TX",193.0,99999,Hamilton County,Hamilton County,8517.0,4566.0,TX
4819599999.0,4819599999,682,513,540,859,955,48,NCNTY48195N48195,"Hansford County, TX",195.0,99999,Hansford County,Hansford County,5613.0,2338.0,TX
4819799999.0,4819799999,764,575,605,948,1212,48,NCNTY48197N48197,"Hardeman County, TX",197.0,99999,Hardeman County,Hardeman County,4139.0,2417.0,TX
4819999999.0,4819999999,864,543,709,1112,1184,48,METRO13140M13140,"Beaumont-Port Arthur, TX HUD Metro FMR Area",199.0,99999,Hardin County,Hardin County,54635.0,22597.0,TX
4820199999.0,4820199999,1018,734,830,1386,1772,48,METRO26420M26420,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",201.0,99999,Harris County,Harris County,4092459.0,1598698.0,TX
4820399999.0,4820399999,742,559,609,982,1136,48,NCNTY48203N48203,"Harrison County, TX",203.0,99999,Harrison County,Harrison County,65631.0,27704.0,TX
4820599999.0,4820599999,777,585,616,1021,1232,48,NCNTY48205N48205,"Hartley County, TX",205.0,99999,Hartley County,Hartley County,6062.0,1946.0,TX
4820799999.0,4820799999,658,495,521,937,1044,48,NCNTY48207N48207,"Haskell County, TX",207.0,99999,Haskell County,Haskell County,5899.0,3443.0,TX
4820999999.0,4820999999,1204,791,965,1629,1973,48,METRO12420M12420,"Austin-Round Rock, TX MSA",209.0,99999,Hays County,Hays County,157107.0,59417.0,TX
4821199999.0,4821199999,658,495,569,865,1044,48,NCNTY48211N48211,"Hemphill County, TX",211.0,99999,Hemphill County,Hemphill County,3807.0,1629.0,TX
4821399999.0,4821399999,930,677,748,1252,1449,48,NCNTY48213N48213,"Henderson County, TX",213.0,99999,Henderson County,Henderson County,78532.0,39595.0,TX
4821599999.0,4821599999,782,567,602,970,1179,48,METRO32580M32580,"McAllen-Edinburg-Mission, TX MSA",215.0,99999,Hidalgo County,Hidalgo County,774769.0,248287.0,TX
4821799999.0,4821799999,762,565,569,967,1125,48,NCNTY48217N48217,"Hill County, TX",217.0,99999,Hill County,Hill County,35089.0,16118.0,TX
4821999999.0,4821999999,837,621,625,1039,1147,48,NCNTY48219N48219,"Hockley County, TX",219.0,99999,Hockley County,Hockley County,22935.0,9293.0,TX
4822199999.0,4822199999,884,656,660,1179,1543,48,METRO19100N48221,"Hood County, TX HUD Metro FMR Area",221.0,99999,Hood County,Hood County,51182.0,24951.0,TX
4822399999.0,4822399999,765,569,572,951,1241,48,NCNTY48223N48223,"Hopkins County, TX",223.0,99999,Hopkins County,Hopkins County,35161.0,15029.0,TX
4822599999.0,4822599999,749,462,560,1018,1038,48,NCNTY48225N48225,"Houston County, TX",225.0,99999,Houston County,Houston County,23732.0,11532.0,TX
4822799999.0,4822799999,823,620,660,1059,1188,48,NCNTY48227N48227,"Howard County, TX",227.0,99999,Howard County,Howard County,35012.0,13124.0,TX
4822999999.0,4822999999,817,530,697,1014,1417,48,METRO21340N48229,"Hudspeth County, TX HUD Metro FMR Area",229.0,99999,Hudspeth County,Hudspeth County,3476.0,1527.0,TX
4823199999.0,4823199999,986,667,796,1337,1692,48,METRO19100M19100,"Dallas, TX HUD Metro FMR Area",231.0,99999,Hunt County,Hunt County,86129.0,36704.0,TX
4823399999.0,4823399999,730,542,545,906,1275,48,NCNTY48233N48233,"Hutchinson County, TX",233.0,99999,Hutchinson County,Hutchinson County,22150.0,10629.0,TX
4823599999.0,4823599999,947,587,732,1339,1478,48,METRO41660M41660,"San Angelo, TX MSA",235.0,99999,Irion County,Irion County,1599.0,856.0,TX
4823799999.0,4823799999,924,696,798,1147,1349,48,NCNTY48237N48237,"Jack County, TX",237.0,99999,Jack County,Jack County,9044.0,4095.0,TX
4823999999.0,4823999999,792,588,592,1066,1383,48,NCNTY48239N48239,"Jackson County, TX",239.0,99999,Jackson County,Jackson County,14075.0,6590.0,TX
4824199999.0,4824199999,807,599,603,1001,1106,48,NCNTY48241N48241,"Jasper County, TX",241.0,99999,Jasper County,Jasper County,35710.0,16798.0,TX
4824399999.0,4824399999,1034,778,819,1359,1640,48,NCNTY48243N48243,"Jeff Davis County, TX",243.0,99999,Jeff Davis County,Jeff Davis County,2342.0,1613.0,TX
4824599999.0,4824599999,864,543,709,1112,1184,48,METRO13140M13140,"Beaumont-Port Arthur, TX HUD Metro FMR Area",245.0,99999,Jefferson County,Jefferson County,252273.0,104424.0,TX
4824799999.0,4824799999,658,495,533,864,1044,48,NCNTY48247N48247,"Jim Hogg County, TX",247.0,99999,Jim Hogg County,Jim Hogg County,5300.0,2441.0,TX
4824999999.0,4824999999,864,660,664,1072,1184,48,NCNTY48249N48249,"Jim Wells County, TX",249.0,99999,Jim Wells County,Jim Wells County,40838.0,16147.0,TX
4825199999.0,4825199999,974,665,766,1333,1666,48,METRO19100MM2800,"Fort Worth-Arlington, TX HUD Metro FMR Area",251.0,99999,Johnson County,Johnson County,150934.0,56719.0,TX
4825399999.0,4825399999,842,562,632,1045,1428,48,METRO10180M10180,"Abilene, TX MSA",253.0,99999,Jones County,Jones County,20202.0,7422.0,TX
4825599999.0,4825599999,712,563,566,1038,1202,48,NCNTY48255N48255,"Karnes County, TX",255.0,99999,Karnes County,Karnes County,14824.0,5650.0,TX
4825799999.0,4825799999,986,667,796,1337,1692,48,METRO19100M19100,"Dallas, TX HUD Metro FMR Area",257.0,99999,Kaufman County,Kaufman County,103350.0,38322.0,TX
4825999999.0,4825999999,1074,693,896,1565,1875,48,METRO41700N48259,"Kendall County, TX HUD Metro FMR Area",259.0,99999,Kendall County,Kendall County,33410.0,14055.0,TX
4826199999.0,4826199999,806,607,639,1059,1278,48,NCNTY48261N48261,"Kenedy County, TX",261.0,99999,Kenedy County,Kenedy County,416.0,233.0,TX
4826399999.0,4826399999,748,563,593,983,1186,48,NCNTY48263N48263,"Kent County, TX",263.0,99999,Kent County,Kent County,808.0,552.0,TX
4826599999.0,4826599999,867,620,726,1155,1375,48,NCNTY48265N48265,"Kerr County, TX",265.0,99999,Kerr County,Kerr County,49625.0,23831.0,TX
4826799999.0,4826799999,725,546,575,900,994,48,NCNTY48267N48267,"Kimble County, TX",267.0,99999,Kimble County,Kimble County,4607.0,3371.0,TX
4826999999.0,4826999999,954,718,756,1254,1513,48,NCNTY48269N48269,"King County, TX",269.0,99999,King County,King County,286.0,186.0,TX
4827199999.0,4827199999,696,517,520,915,1104,48,NCNTY48271N48271,"Kinney County, TX",271.0,99999,Kinney County,Kinney County,3598.0,1940.0,TX
4827399999.0,4827399999,788,595,598,1148,1376,48,NCNTY48273N48273,"Kleberg County, TX",273.0,99999,Kleberg County,Kleberg County,32061.0,12787.0,TX
4827599999.0,4827599999,658,495,521,899,1044,48,NCNTY48275N48275,"Knox County, TX",275.0,99999,Knox County,Knox County,3719.0,2044.0,TX
4828399999.0,4828399999,724,545,574,1055,1148,48,NCNTY48283N48283,"La Salle County, TX",283.0,99999,La Salle County,La Salle County,6886.0,2746.0,TX
4827799999.0,4827799999,717,590,615,1028,1252,48,NCNTY48277N48277,"Lamar County, TX",277.0,99999,Lamar County,Lamar County,49793.0,22481.0,TX
4827999999.0,4827999999,699,526,556,931,1095,48,NCNTY48279N48279,"Lamb County, TX",279.0,99999,Lamb County,Lamb County,13977.0,6128.0,TX
4828199999.0,4828199999,683,562,577,995,1108,48,METRO28660N48281,"Lampasas County, TX HUD Metro FMR Area",281.0,99999,Lampasas County,Lampasas County,19677.0,8718.0,TX
4828599999.0,4828599999,658,406,494,939,1149,48,NCNTY48285N48285,"Lavaca County, TX",285.0,99999,Lavaca County,Lavaca County,19263.0,10344.0,TX
4828799999.0,4828799999,716,539,619,978,981,48,NCNTY48287N48287,"Lee County, TX",287.0,99999,Lee County,Lee County,16612.0,7499.0,TX
4828999999.0,4828999999,658,488,492,852,1063,48,NCNTY48289N48289,"Leon County, TX",289.0,99999,Leon County,Leon County,16801.0,9509.0,TX
4829199999.0,4829199999,1018,734,830,1386,1772,48,METRO26420M26420,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",291.0,99999,Liberty County,Liberty County,75643.0,28759.0,TX
4829399999.0,4829399999,818,505,611,1015,1298,48,NCNTY48293N48293,"Limestone County, TX",293.0,99999,Limestone County,Limestone County,23384.0,10536.0,TX
4829599999.0,4829599999,728,548,629,903,998,48,NCNTY48295N48295,"Lipscomb County, TX",295.0,99999,Lipscomb County,Lipscomb County,3302.0,1512.0,TX
4829799999.0,4829799999,658,518,521,938,1044,48,NCNTY48297N48297,"Live Oak County, TX",297.0,99999,Live Oak County,Live Oak County,11531.0,6065.0,TX
4829999999.0,4829999999,811,611,672,1182,1286,48,NCNTY48299N48299,"Llano County, TX",299.0,99999,Llano County,Llano County,19301.0,14280.0,TX
4830199999.0,4830199999,748,563,593,983,1186,48,NCNTY48301N48301,"Loving County, TX",301.0,99999,Loving County,Loving County,82.0,50.0,TX
4830399999.0,4830399999,851,579,668,1240,1486,48,METRO31180M31180,"Lubbock, TX HUD Metro FMR Area",303.0,99999,Lubbock County,Lubbock County,278831.0,115064.0,TX
4830599999.0,4830599999,666,455,540,910,913,48,METRO31180N48305,"Lynn County, TX HUD Metro FMR Area",305.0,99999,Lynn County,Lynn County,5915.0,2676.0,TX
4831399999.0,4831399999,694,515,518,1011,1101,48,NCNTY48313N48313,"Madison County, TX",313.0,99999,Madison County,Madison County,13664.0,5096.0,TX
4831599999.0,4831599999,658,495,521,817,1044,48,NCNTY48315N48315,"Marion County, TX",315.0,99999,Marion County,Marion County,10546.0,6218.0,TX
4831799999.0,4831799999,661,408,527,887,906,48,METRO33260N48317,"Martin County, TX HUD Metro FMR Area",317.0,99999,Martin County,Martin County,4799.0,1852.0,TX
4831999999.0,4831999999,1157,871,917,1521,1835,48,NCNTY48319N48319,"Mason County, TX",319.0,99999,Mason County,Mason County,4012.0,2733.0,TX
4832199999.0,4832199999,765,576,583,949,1322,48,NCNTY48321N48321,"Matagorda County, TX",321.0,99999,Matagorda County,Matagorda County,36702.0,18801.0,TX
4832399999.0,4832399999,721,559,623,909,1144,48,NCNTY48323N48323,"Maverick County, TX",323.0,99999,Maverick County,Maverick County,54258.0,17462.0,TX
4830799999.0,4830799999,658,495,521,865,1044,48,NCNTY48307N48307,"McCulloch County, TX",307.0,99999,McCulloch County,McCulloch County,8283.0,4302.0,TX
4830999999.0,4830999999,828,521,621,1121,1326,48,METRO47380M47380,"Waco, TX HUD Metro FMR Area",309.0,99999,McLennan County,McLennan County,234906.0,95124.0,TX
4831199999.0,4831199999,748,563,593,983,1186,48,NCNTY48311N48311,"McMullen County, TX",311.0,99999,McMullen County,McMullen County,707.0,485.0,TX
4832599999.0,4832599999,713,460,533,1034,1150,48,METRO41700N48325,"Medina County, TX HUD Metro FMR Area",325.0,99999,Medina County,Medina County,46006.0,17991.0,TX
4832799999.0,4832799999,765,576,606,1049,1213,48,NCNTY48327N48327,"Menard County, TX",327.0,99999,Menard County,Menard County,2242.0,1702.0,TX
4832999999.0,4832999999,1375,848,1075,1706,1885,48,METRO33260M33260,"Midland, TX HUD Metro FMR Area",329.0,99999,Midland County,Midland County,136872.0,54351.0,TX
4833199999.0,4833199999,722,544,554,996,1145,48,NCNTY48331N48331,"Milam County, TX",331.0,99999,Milam County,Milam County,24757.0,11305.0,TX
4833399999.0,4833399999,658,495,528,875,1044,48,NCNTY48333N48333,"Mills County, TX",333.0,99999,Mills County,Mills County,4936.0,2846.0,TX
4833599999.0,4833599999,667,495,498,828,1058,48,NCNTY48335N48335,"Mitchell County, TX",335.0,99999,Mitchell County,Mitchell County,9403.0,4064.0,TX
4833799999.0,4833799999,804,605,695,1098,1102,48,NCNTY48337N48337,"Montague County, TX",337.0,99999,Montague County,Montague County,19719.0,10131.0,TX
4833999999.0,4833999999,1018,734,830,1386,1772,48,METRO26420M26420,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",339.0,99999,Montgomery County,Montgomery County,455746.0,177647.0,TX
4834199999.0,4834199999,719,541,546,892,1223,48,NCNTY48341N48341,"Moore County, TX",341.0,99999,Moore County,Moore County,21904.0,7881.0,TX
4834399999.0,4834399999,658,406,492,959,1149,48,NCNTY48343N48343,"Morris County, TX",343.0,99999,Morris County,Morris County,12934.0,6024.0,TX
4834599999.0,4834599999,658,495,521,865,1044,48,NCNTY48345N48345,"Motley County, TX",345.0,99999,Motley County,Motley County,1210.0,779.0,TX
4834799999.0,4834799999,835,674,678,1036,1366,48,NCNTY48347N48347,"Nacogdoches County, TX",347.0,99999,Nacogdoches County,Nacogdoches County,64524.0,27406.0,TX
4834999999.0,4834999999,811,611,619,1006,1148,48,NCNTY48349N48349,"Navarro County, TX",349.0,99999,Navarro County,Navarro County,47735.0,20234.0,TX
4835199999.0,4835199999,658,430,569,899,902,48,METRO13140N48351,"Newton County, TX HUD Metro FMR Area",351.0,99999,Newton County,Newton County,14445.0,7142.0,TX
4835399999.0,4835399999,658,495,569,846,1044,48,NCNTY48353N48353,"Nolan County, TX",353.0,99999,Nolan County,Nolan County,15216.0,7152.0,TX
4835599999.0,4835599999,1057,782,841,1391,1578,48,METRO18580M18580,"Corpus Christi, TX HUD Metro FMR Area",355.0,99999,Nueces County,Nueces County,340223.0,141033.0,TX
4835799999.0,4835799999,758,571,644,963,1323,48,NCNTY48357N48357,"Ochiltree County, TX",357.0,99999,Ochiltree County,Ochiltree County,10223.0,4062.0,TX
4835999999.0,4835999999,761,469,569,988,1329,48,METRO11100N48359,"Oldham County, TX HUD Metro FMR Area",359.0,99999,Oldham County,Oldham County,2052.0,841.0,TX
4836199999.0,4836199999,864,543,709,1112,1184,48,METRO13140M13140,"Beaumont-Port Arthur, TX HUD Metro FMR Area",361.0,99999,Orange County,Orange County,81837.0,35313.0,TX
4836399999.0,4836399999,830,616,620,1120,1317,48,NCNTY48363N48363,"Palo Pinto County, TX",363.0,99999,Palo Pinto County,Palo Pinto County,28111.0,15214.0,TX
4836599999.0,4836599999,678,503,507,845,1181,48,NCNTY48365N48365,"Panola County, TX",365.0,99999,Panola County,Panola County,23796.0,10920.0,TX
4836799999.0,4836799999,974,665,766,1333,1666,48,METRO19100MM2800,"Fort Worth-Arlington, TX HUD Metro FMR Area",367.0,99999,Parker County,Parker County,116927.0,46628.0,TX
4836999999.0,4836999999,667,502,576,871,1058,48,NCNTY48369N48369,"Parmer County, TX",369.0,99999,Parmer County,Parmer County,10269.0,3799.0,TX
4837199999.0,4837199999,717,470,583,890,1137,48,NCNTY48371N48371,"Pecos County, TX",371.0,99999,Pecos County,Pecos County,15507.0,5585.0,TX
4837399999.0,4837399999,728,464,544,999,1271,48,NCNTY48373N48373,"Polk County, TX",373.0,99999,Polk County,Polk County,45413.0,22683.0,TX
4837599999.0,4837599999,866,539,662,1145,1363,48,METRO11100M11100,"Amarillo, TX HUD Metro FMR Area",375.0,99999,Potter County,Potter County,121073.0,47271.0,TX
4837799999.0,4837799999,658,495,569,959,1044,48,NCNTY48377N48377,"Presidio County, TX",377.0,99999,Presidio County,Presidio County,7818.0,3825.0,TX
4837999999.0,4837999999,692,514,517,1009,1098,48,NCNTY48379N48379,"Rains County, TX",379.0,99999,Rains County,Rains County,10914.0,5269.0,TX
4838199999.0,4838199999,866,539,662,1145,1363,48,METRO11100M11100,"Amarillo, TX HUD Metro FMR Area",381.0,99999,Randall County,Randall County,120725.0,51587.0,TX
4838399999.0,4838399999,748,563,593,1068,1186,48,NCNTY48383N48383,"Reagan County, TX",383.0,99999,Reagan County,Reagan County,3367.0,1372.0,TX
4838599999.0,4838599999,676,509,536,985,1072,48,NCNTY48385N48385,"Real County, TX",385.0,99999,Real County,Real County,3309.0,2599.0,TX
4838799999.0,4838799999,658,488,492,903,1090,48,NCNTY48387N48387,"Red River County, TX",387.0,99999,Red River County,Red River County,12860.0,6826.0,TX
4838999999.0,4838999999,667,502,529,851,1058,48,NCNTY48389N48389,"Reeves County, TX",389.0,99999,Reeves County,Reeves County,13783.0,4640.0,TX
4839199999.0,4839199999,665,501,544,881,1055,48,NCNTY48391N48391,"Refugio County, TX",391.0,99999,Refugio County,Refugio County,7383.0,3726.0,TX
4839399999.0,4839399999,748,563,593,983,1186,48,NCNTY48393N48393,"Roberts County, TX",393.0,99999,Roberts County,Roberts County,929.0,439.0,TX
4839599999.0,4839599999,914,694,745,1326,1536,48,METRO17780M17780,"College Station-Bryan, TX MSA",395.0,99999,Robertson County,Robertson County,16622.0,8484.0,TX
4839799999.0,4839799999,986,667,796,1337,1692,48,METRO19100M19100,"Dallas, TX HUD Metro FMR Area",397.0,99999,Rockwall County,Rockwall County,78337.0,27939.0,TX
4839999999.0,4839999999,658,495,499,893,1044,48,NCNTY48399N48399,"Runnels County, TX",399.0,99999,Runnels County,Runnels County,10501.0,5298.0,TX
4840199999.0,4840199999,719,500,537,953,986,48,METRO30980N48401,"Rusk County, TX HUD Metro FMR Area",401.0,99999,Rusk County,Rusk County,53330.0,21191.0,TX
4840399999.0,4840399999,696,524,552,864,1104,48,NCNTY48403N48403,"Sabine County, TX",403.0,99999,Sabine County,Sabine County,10834.0,7988.0,TX
4840599999.0,4840599999,664,493,496,865,1133,48,NCNTY48405N48405,"San Augustine County, TX",405.0,99999,San Augustine County,San Augustine County,8865.0,5342.0,TX
4840799999.0,4840799999,680,505,508,931,932,48,NCNTY48407N48407,"San Jacinto County, TX",407.0,99999,San Jacinto County,San Jacinto County,26384.0,13187.0,TX
4840999999.0,4840999999,1057,782,841,1391,1578,48,METRO18580M18580,"Corpus Christi, TX HUD Metro FMR Area",409.0,99999,San Patricio County,San Patricio County,64804.0,26521.0,TX
4841199999.0,4841199999,658,495,521,959,1044,48,NCNTY48411N48411,"San Saba County, TX",411.0,99999,San Saba County,San Saba County,6131.0,3177.0,TX
4841399999.0,4841399999,658,488,492,959,1044,48,NCNTY48413N48413,"Schleicher County, TX",413.0,99999,Schleicher County,Schleicher County,3461.0,1489.0,TX
4841599999.0,4841599999,813,603,607,1072,1419,48,NCNTY48415N48415,"Scurry County, TX",415.0,99999,Scurry County,Scurry County,16921.0,6963.0,TX
4841799999.0,4841799999,658,495,569,959,1149,48,NCNTY48417N48417,"Shackelford County, TX",417.0,99999,Shackelford County,Shackelford County,3378.0,1754.0,TX
4841999999.0,4841999999,658,488,492,829,996,48,NCNTY48419N48419,"Shelby County, TX",419.0,99999,Shelby County,Shelby County,25448.0,11873.0,TX
4842199999.0,4842199999,695,523,551,915,1102,48,NCNTY48421N48421,"Sherman County, TX",421.0,99999,Sherman County,Sherman County,3034.0,1252.0,TX
4842399999.0,4842399999,899,636,735,1181,1232,48,METRO46340M46340,"Tyler, TX MSA",423.0,99999,Smith County,Smith County,209714.0,87309.0,TX
4842599999.0,4842599999,658,445,531,959,1129,48,METRO19100N48425,"Somervell County, TX HUD Metro FMR Area",425.0,99999,Somervell County,Somervell County,8490.0,3674.0,TX
4842799999.0,4842799999,658,495,512,848,1009,48,NCNTY48427N48427,"Starr County, TX",427.0,99999,Starr County,Starr County,60968.0,19526.0,TX
4842999999.0,4842999999,683,507,510,906,936,48,NCNTY48429N48429,"Stephens County, TX",429.0,99999,Stephens County,Stephens County,9630.0,4938.0,TX
4843199999.0,4843199999,708,533,612,879,1123,48,NCNTY48431N48431,"Sterling County, TX",431.0,99999,Sterling County,Sterling County,1143.0,615.0,TX
4843399999.0,4843399999,658,495,521,865,1044,48,NCNTY48433N48433,"Stonewall County, TX",433.0,99999,Stonewall County,Stonewall County,1490.0,928.0,TX
4843599999.0,4843599999,670,504,571,847,1063,48,NCNTY48435N48435,"Sutton County, TX",435.0,99999,Sutton County,Sutton County,4128.0,2031.0,TX
4843799999.0,4843799999,658,495,521,875,1044,48,NCNTY48437N48437,"Swisher County, TX",437.0,99999,Swisher County,Swisher County,7854.0,3221.0,TX
4843999999.0,4843999999,974,665,766,1333,1666,48,METRO19100MM2800,"Fort Worth-Arlington, TX HUD Metro FMR Area",439.0,99999,Tarrant County,Tarrant County,1809034.0,714803.0,TX
4844199999.0,4844199999,842,562,632,1045,1428,48,METRO10180M10180,"Abilene, TX MSA",441.0,99999,Taylor County,Taylor County,131506.0,55750.0,TX
4844399999.0,4844399999,683,514,541,960,1083,48,NCNTY48443N48443,"Terrell County, TX",443.0,99999,Terrell County,Terrell County,984.0,700.0,TX
4844599999.0,4844599999,712,528,532,1014,1129,48,NCNTY48445N48445,"Terry County, TX",445.0,99999,Terry County,Terry County,12651.0,4828.0,TX
4844799999.0,4844799999,748,563,593,983,1186,48,NCNTY48447N48447,"Throckmorton County, TX",447.0,99999,Throckmorton County,Throckmorton County,1641.0,1079.0,TX
4844999999.0,4844999999,691,513,516,881,1206,48,NCNTY48449N48449,"Titus County, TX",449.0,99999,Titus County,Titus County,32334.0,12054.0,TX
4845199999.0,4845199999,947,587,732,1339,1478,48,METRO41660M41660,"San Angelo, TX MSA",451.0,99999,Tom Green County,Tom Green County,110224.0,46571.0,TX
4845399999.0,4845399999,1204,791,965,1629,1973,48,METRO12420M12420,"Austin-Round Rock, TX MSA",453.0,99999,Travis County,Travis County,1024266.0,441240.0,TX
4845599999.0,4845599999,702,522,525,959,1226,48,NCNTY48455N48455,"Trinity County, TX",455.0,99999,Trinity County,Trinity County,14585.0,8713.0,TX
4845799999.0,4845799999,671,505,561,978,982,48,NCNTY48457N48457,"Tyler County, TX",457.0,99999,Tyler County,Tyler County,21766.0,10579.0,TX
4845999999.0,4845999999,836,688,697,1057,1369,48,METRO30980M30980,"Longview, TX HUD Metro FMR Area",459.0,99999,Upshur County,Upshur County,39309.0,16613.0,TX
4846199999.0,4846199999,658,495,521,959,1044,48,NCNTY48461N48461,"Upton County, TX",461.0,99999,Upton County,Upton County,3355.0,1548.0,TX
